ObjectId,Attribute,Order,Name1,Name2,Expression,Flag,LvExtra
-2147482635,6,,,,"tblXLU_Tests.SUBTEST",0,
-2147482635,6,,"Count",,"Count(*)",0,
-2147482635,9,,,,"tblXLU_Tests.SUBTEST",0,
-2147482635,11,,,,"tblXLU_Tests.SUBTEST",,
-2147482634,0,,,,,0,
-2147482634,255,,,,,,
-2147482634,1,,,,,4,
-2147482634,3,,,,,0,
-2147482634,5,,"tblXLU_Tests",,,,
-2147482634,6,,,"tblXLU_Tests.Default_User_ID","Null",0,
-2147482634,6,,,"tblXLU_Tests.Default_Category","Null",0,
-2147482634,6,,,"tblXLU_Tests.Default_Tests","0",0,
-2147482634,8,,,,"(((tblXLU_Tests.Default_Tests)=Yes))",,
-2147482633,0,,,,,0,
-2147482633,255,,,,,,
-2147482633,1,,,,,4,
-2147482633,2,,"pDefault_User_ID",,,4,
-2147482633,3,,,,,0,
-2147482633,5,,"tblXLU_Tests",,,,
-2147482633,6,,,"tblXLU_Tests.Default_User_ID","Null",0,
-2147482633,6,,,"tblXLU_Tests.Default_Category","Null",0,
-2147482633,6,,,"tblXLU_Tests.Default_Tests","0",0,
-2147482633,8,,,,"(((tblXLU_Tests.Default_User_ID)=[pDefault_User_ID]))",,
-2147482632,0,,,,,0,
-2147482632,255,,,,,,
-2147482632,1,,,,,1,
-2147482632,3,,,,,0,
-2147482632,5,,"tblXLU_Tests",,,,
-2147482632,6,,,,"tblXLU_Tests.*",0,
-2147482632,8,,,,"(((tblXLU_Tests.Default_Tests)=Yes))",,
-2147482631,0,,,,,0,
-2147482631,255,,,,,,
-2147482631,1,,,,,1,
-2147482631,3,,,,,0,
-2147482631,5,,"tblXLU_Tests",,,,
-2147482631,5,,"tblXLU_TestCategories",,,,
-2147482631,6,,,,"tblXLU_Tests.*",0,
-2147482631,7,,"tblXLU_Tests","tblXLU_TestCategories","tblXLU_Tests.TestCategoryID = tblXLU_TestCategories.TestCategoryID",1,
-2147482631,7,,"tblXLU_Tests","tblXLU_TestCategories","tblXLU_Tests.TestCategoryID = tblXLU_TestCategories.TestCategoryID",1,
-2147482631,8,,,,"(((tblXLU_Tests.Default_Category)=[forms]![frmTests]![cboSearchBy_Default_Category]))",,
-2147482631,11,,,,"tblXLU_TestCategories.TestCategory",,
-2147482631,11,,,,"tblXLU_Tests.SUBTEST",,
-2147482630,0,,,,,0,
-2147482630,255,,,,,,
-2147482630,5,,"tblXLU_Tests",,,,
-2147482630,5,,"tblXLU_TestCategories",,,,
-2147482630,6,,,,"tblXLU_Tests.*",0,
-2147482630,7,,"tblXLU_Tests","tblXLU_TestCategories","tblXLU_Tests.TestCategoryID = tblXLU_TestCategories.TestCategoryID",1,
-2147482630,7,,"tblXLU_Tests","tblXLU_TestCategories","tblXLU_Tests.TestCategoryID = tblXLU_TestCategories.TestCategoryID",1,
-2147482630,8,,,,"(((tblXLU_Tests.Default_User_ID)=forms!frmTests!cboSearchBy_Default_User_Name) And ((tblXLU_Tests.Default_Tests)=Yes))",,
-2147482630,11,,,,"tblXLU_TestCategories.TestCategory",,
-2147482630,11,,,,"tblXLU_Tests.SUBTEST",,
-2147482629,0,,,,,0,
-2147482629,255,,,,,,
-2147482629,1,,,,,1,
-2147482629,3,,,,,0,
-2147482629,5,,"tblXLU_Tests",,,,
-2147482629,5,,"tblXLU_TestCategories",,,,
-2147482629,6,,,,"tblXLU_Tests.*",0,
-2147482629,7,,"tblXLU_Tests","tblXLU_TestCategories","tblXLU_Tests.TestCategoryID = tblXLU_TestCategories.TestCategoryID",1,
-2147482629,7,,"tblXLU_Tests","tblXLU_TestCategories","tblXLU_Tests.TestCategoryID = tblXLU_TestCategories.TestCategoryID",1,
-2147482629,8,,,,"(((tblXLU_Tests.Default_Tests)=Yes))",,
-2147482629,11,,,,"tblXLU_TestCategories.TestCategory",,
-2147482629,11,,,,"tblXLU_Tests.SUBTEST",,
-2147482628,0,,,,,0,
-2147482628,255,,,,,,
-2147482628,1,,,,,1,
-2147482628,3,,,,,0,
-2147482628,5,,"tblXLU_Tests",,,,
-2147482628,5,,"tblXLU_TestCategories",,,,
-2147482628,6,,,,"tblXLU_Tests.*",0,
-2147482628,7,,"tblXLU_Tests","tblXLU_TestCategories","tblXLU_Tests.TestCategoryID = tblXLU_TestCategories.TestCategoryID",1,
-2147482628,7,,"tblXLU_Tests","tblXLU_TestCategories","tblXLU_Tests.TestCategoryID = tblXLU_TestCategories.TestCategoryID",1,
-2147482628,8,,,,"(((tblXLU_Tests.Default_Tests)=Yes))",,
-2147482628,11,,,,"tblXLU_TestCategories.TestCategory",,
-2147482628,11,,,,"tblXLU_Tests.SUBTEST",,
-2147482627,0,,,,,0,
-2147482627,255,,,,,,
-2147482627,1,,,,,1,
-2147482627,3,,,,,0,
-2147482627,5,,"tblXLU_Tests",,,,
-2147482627,5,,"tblXLU_TestCategories",,,,
-2147482627,6,,,,"tblXLU_Tests.*",0,
-2147482627,7,,"tblXLU_Tests","tblXLU_TestCategories","tblXLU_Tests.TestCategoryID = tblXLU_TestCategories.TestCategoryID",1,
-2147482627,7,,"tblXLU_TestCategories","tblXLU_Tests","tblXLU_TestCategories.TestCategoryID = tblXLU_Tests.TestCategoryID",1,
-2147482627,8,,,,"(((tblXLU_Tests.Default_User_ID)=[forms]![frmTests]![cboSearchBy_Default_User_Name]))",,
-2147482627,11,,,,"tblXLU_TestCategories.TestCategory",,
-2147482627,11,,,,"tblXLU_Tests.SUBTEST",,
-2147482626,0,,,,,0,
-2147482626,255,,,,,,
-2147482626,1,,,,,1,
-2147482626,3,,,,,0,
-2147482626,5,,"tblXLU_Tests",,,,
-2147482626,6,,,,"tblXLU_Tests.*",0,
-2147482626,8,,,,"(((tblXLU_Tests.SUBTEST) Like ""*"" & [forms]![frmTests]![txtSearchBy_Keyword] & ""*""))",,
-2147482626,11,,,,"tblXLU_Tests.SUBTEST",,
-2147482625,0,,,,,0,
-2147482625,255,,,,,,
-2147482625,1,,,,,1,
-2147482625,3,,,,,0,
-2147482625,5,,"tblXLU_Tests",,,,
-2147482625,6,,,,"tblXLU_Tests.*",0,
-2147482625,8,,,,"(((tblXLU_Tests.TestCategoryID)=[forms]![frmTests]![cboSearchBy_Test_Category]))",,
-2147482625,11,,,,"tblXLU_Tests.SUBTEST",,
-2147482624,0,,,,,0,
-2147482624,255,,,,,,
-2147482624,1,,,,,1,
-2147482624,3,,,,,0,
-2147482624,5,,"tblXLU_Tests",,,,
-2147482624,5,,"tblXLU_TestCategories",,,,
-2147482624,6,,,,"tblXLU_Tests.*",0,
-2147482624,7,,"tblXLU_Tests","tblXLU_TestCategories","tblXLU_Tests.TestCategoryID = tblXLU_TestCategories.TestCategoryID",1,
-2147482624,8,,,,"(((tblXLU_Tests.SUBTEST)=[forms]![frmTests]![cboSearchBy_Test_Name]))",,
-2147482624,11,,,,"tblXLU_TestCategories.TestCategory",,
-2147482624,11,,,,"tblXLU_Tests.SUBTEST",,
-2147482623,0,,,,,0,
-2147482623,255,,,,,,
-2147482623,1,,,,,1,
-2147482623,3,,,,,0,
-2147482623,5,,"tblPeople",,,,
-2147482623,5,,"tblClients",,,,
-2147482623,6,,,,"tblPeople.*",0,
-2147482623,6,,"Name",,"[FirstName] & "" "" & [LastName]",0,
-2147482623,6,,"Full_Name",,"[FirstName] & "" "" & [MiddleName] & "" "" & [LastName]",0,
-2147482623,7,,"tblPeople","tblClients","tblPeople.ClientID = tblClients.ClientID",1,
-2147482623,11,,,,"tblClients.Client_Name",,
-2147482623,11,,,,"tblPeople.FirstName",,
-2147482623,11,,,,"tblPeople.MiddleName",,
-2147482623,11,,,,"tblPeople.LastName",,
-2147482623,11,,,,"[FirstName] & "" "" & [LastName]",,
-2147482623,11,,,,"[FirstName] & "" "" & [MiddleName] & "" "" & [LastName]",,
-2147482622,0,,,,,0,
-2147482622,255,,,,,,
-2147482622,1,,,,,1,
-2147482622,3,,,,,0,
-2147482622,5,,"tblXLU_TSPReportLevels",,,,
-2147482622,6,,,,"tblXLU_TSPReportLevels.TSPNumber",0,
-2147482622,6,,,,"tblXLU_TSPReportLevels.TSPLevel",0,
-2147482622,6,,,,"tblXLU_TSPReportLevels.JobMatches",0,
-2147482622,11,,,,"tblXLU_TSPReportLevels.TSPNumber",,
-2147482621,0,,,,,0,
-2147482621,255,,,,,,
-2147482621,1,,,,,1,
-2147482621,3,,,,,0,
-2147482621,5,,"tblXLU_TSPReportLevels",,,,
-2147482621,6,,,,"tblXLU_TSPReportLevels.TSPNumber",0,
-2147482621,6,,,,"tblXLU_TSPReportLevels.TSPLevel",0,
-2147482621,6,,,,"tblXLU_TSPReportLevels.JobMatches",0,
-2147482621,11,,,,"tblXLU_TSPReportLevels.TSPNumber",,
-2147482620,0,,,,,0,
-2147482620,255,,,,,,
-2147482620,1,,,,,1,
-2147482620,3,,,,,0,
-2147482620,5,,"tblXLU_USBLS_OES",,,,
-2147482620,6,,,,"tblXLU_USBLS_OES.area",0,
-2147482620,6,,,,"tblXLU_USBLS_OES.area_title",0,
-2147482620,6,,"Count",,"Count(*)",0,
-2147482620,9,,,,"tblXLU_USBLS_OES.area",0,
-2147482620,9,,,,"tblXLU_USBLS_OES.area_title",0,
-2147482620,11,,,,"tblXLU_USBLS_OES.area_title",,
-2147482619,0,,,,,0,
-2147482619,255,,,,,,
-2147482619,1,,,,,1,
-2147482619,3,,,,,0,
-2147482619,5,,"tblXLU_USBLS_OES",,,,
-2147482619,6,,,,"tblXLU_USBLS_OES.area_title",0,
-2147482619,6,,"Count",,"Count(*)",0,
-2147482619,9,,,,"tblXLU_USBLS_OES.area_title",0,
-2147482618,0,,,,,0,
-2147482618,255,,,,,,
-2147482618,1,,,,,1,
-2147482618,3,,,,,0,
-2147482618,5,,"tblXLU_USBLS_OES",,,,
-2147482618,6,,,,"tblXLU_USBLS_OES.occ_code",0,
-2147482618,6,,,,"tblXLU_USBLS_OES.occ_title",0,
-2147482618,6,,"Count",,"Count(*)",0,
-2147482618,9,,,,"tblXLU_USBLS_OES.occ_code",0,
-2147482618,9,,,,"tblXLU_USBLS_OES.occ_title",0,
-2147482617,0,,,,,0,
-2147482617,255,,,,,,
-2147482617,1,,,,,1,
-2147482617,3,,,,,0,
-2147482617,5,,"tblXLU_USBLS_OES",,,,
-2147482617,6,,,,"tblXLU_USBLS_OES.occ_title",0,
-2147482617,6,,,,"tblXLU_USBLS_OES.occ_code",0,
-2147482617,6,,"Count",,"Count(*)",0,
-2147482617,9,,,,"tblXLU_USBLS_OES.occ_title",0,
-2147482617,9,,,,"tblXLU_USBLS_OES.occ_code",0,
-2147482617,11,,,,"tblXLU_USBLS_OES.occ_title",,
-2147482617,11,,,,"tblXLU_USBLS_OES.occ_code",,
-2147482616,0,,,,,0,
-2147482616,255,,,,,,
-2147482616,1,,,,,1,
-2147482616,3,,,,,0,
-2147482616,5,,"tblXLU_USBLS_OES_State_Data",,,,
-2147482616,5,,"tblXLU_ONET_Codes",,,,
-2147482616,6,,,,"tblXLU_USBLS_OES_State_Data.ONETCODE",0,
-2147482616,6,,,,"tblXLU_ONET_Codes.ONETTITLE",0,
-2147482616,6,,"Count",,"Count(*)",0,
-2147482616,7,,"tblXLU_USBLS_OES_State_Data","tblXLU_ONET_Codes","tblXLU_USBLS_OES_State_Data.ONETCODE = tblXLU_ONET_Codes.ONETCODE",2,
-2147482616,9,,,,"tblXLU_USBLS_OES_State_Data.ONETCODE",0,
-2147482616,9,,,,"tblXLU_ONET_Codes.ONETTITLE",0,
-2147482615,0,,,,,0,
-2147482615,255,,,,,,
-2147482615,1,,,,,1,
-2147482615,3,,,,,0,
-2147482615,5,,"tblXLU_USBLS_OES",,,,
-2147482615,6,,,,"tblXLU_USBLS_OES.*",0,
-2147482615,11,,,,"tblXLU_USBLS_OES.a_mean",,
-2147482614,0,,,,,0,
-2147482614,255,,,,,,
-2147482614,1,,,,,1,
-2147482614,3,,,,,0,
-2147482614,5,,"tblXLU_USBLS_OES",,,,
-2147482614,6,,,,"tblXLU_USBLS_OES.*",0,
-2147482614,11,,"D",,"tblXLU_USBLS_OES.a_mean",,
-2147482613,0,,,,,0,
-2147482613,255,,,,,,
-2147482613,1,,,,,1,
-2147482613,3,,,,,0,
-2147482613,5,,"tblXLU_USBLS_OES",,,,
-2147482613,6,,,,"tblXLU_USBLS_OES.*",0,
-2147482613,11,,,,"tblXLU_USBLS_OES.h_mean",,
-2147482612,0,,,,,0,
-2147482612,255,,,,,,
-2147482612,1,,,,,1,
-2147482612,3,,,,,0,
-2147482612,5,,"tblXLU_USBLS_OES",,,,
-2147482612,6,,,,"tblXLU_USBLS_OES.*",0,
-2147482612,11,,"D",,"tblXLU_USBLS_OES.h_mean",,
-2147482611,0,,,,,0,
-2147482611,255,,,,,,
-2147482611,1,,,,,1,
-2147482611,3,,,,,0,
-2147482611,5,,"tblXLU_USBLS_OES",,,,
-2147482611,6,,,,"tblXLU_USBLS_OES.*",0,
-2147482611,11,,,,"tblXLU_USBLS_OES.tot_emp",,
-2147482610,0,,,,,0,
-2147482610,255,,,,,,
-2147482610,1,,,,,1,
-2147482610,3,,,,,0,
-2147482610,5,,"tblXLU_USBLS_OES",,,,
-2147482610,6,,,,"tblXLU_USBLS_OES.*",0,
-2147482610,11,,"D",,"tblXLU_USBLS_OES.tot_emp",,
-2147482609,0,,,,,0,
-2147482609,255,,,,,,
-2147482609,1,,,,,1,
-2147482609,3,,,,,0,
-2147482609,5,,"tblXLU_USBLS_OES",,,,
-2147482609,6,,,,"tblXLU_USBLS_OES.*",0,
-2147482609,11,,,,"tblXLU_USBLS_OES.area",,
-2147482608,0,,,,,0,
-2147482608,255,,,,,,
-2147482608,1,,,,,1,
-2147482608,3,,,,,0,
-2147482608,5,,"tblXLU_USBLS_OES",,,,
-2147482608,6,,,,"tblXLU_USBLS_OES.*",0,
-2147482608,11,,,,"tblXLU_USBLS_OES.area",,
-2147482607,0,,,,,0,
-2147482607,255,,,,,,
-2147482607,1,,,,,1,
-2147482607,3,,,,,0,
-2147482607,5,,"tblXLU_USBLS_OES",,,,
-2147482607,6,,,,"tblXLU_USBLS_OES.*",0,
-2147482607,8,,,,"(((tblXLU_USBLS_OES.area_title)=[forms]![frmJob_Search_USBLS_OES_Pays_PopUp]![cboSearchBy_Area]))",,
-2147482607,11,,,,"tblXLU_USBLS_OES.area_title",,
-2147482606,0,,,,,0,
-2147482606,255,,,,,,
-2147482606,5,,"tblXLU_USBLS_OES",,,,
